#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology. Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite original reference when using these data.
# plus the Online Resource and date accessed.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:10394
#
# Archive: Tree-ring
#--------------------
# Contribution_Date
#	Date: 2013-05-15
#--------------------
# Title
#	Study_Name:  Central Europe. 500 BC - 2003 AD. tree ring width. Stone pine and European Larch
#--------------------
# Investigators
#       Investigators: B�ntgen. U.; Tegel. W.; Nicolussi. K; McCormick.M.; Frank. D.; Trouet. V.; Kaplan. J.O.; Herzig. F.; Heussner. K.-H.; Wanner. H.; Luterbacher. J.; Esper. J.
#--------------------
# Description_and_Notes
#	Description:  A central European summer temperature proxy was developed based on 1089 stone pine (Pinus cembra) and 457 European larch (Larix decidua) ring width series from high-elevation
#       sites in the Austrian Alps and adjacent areas. This composite record includes living trees. historical timber. and subfossil wood. and correlates at 0.72 to 0.92 with interannual to multidecadal
#       variations in instrumental June-to-August (JJA) temperature (1864�2003). The new proxy is significantly positive correlated with 20th century JJA temperatures of central Europe and the Mediterranean
#       region. and possesses high- to low-frequency agreement with an independent maximum latewood density-based temperature surrogate from the Swiss Alps (r = 0.35 to 0.44; 755 to 2003 C.E.).
#       
#--------------------
# Publication
#       Authors: Ulf B�ntgen. Willy Tegel. Kurt Nicolussi. Michael McCormick. David Frank. Valerie Trouet. Jed O. Kaplan. Franz Herzig. Karl-Uwe Heussner. Heinz Wanner. J�rg Luterbacher. Jan Esper
#       Published_Date_or_Year: 2011-01-13
#       Published_Title: 2500 Years of European Climate Variability and Human Susceptibility
#       Journal_Name: Science
#       Volume: 331
#       Edition: 
#       Issue:
#       Pages: 578-582
#       Report_Number: 
#       DOI: 10.1126/science.1197175 
#       Publication_Place: Washington. DC 20005. United States of America
#       Publisher: The American Association for the Advancement of Science (AAAS)
#       ISBN: 0036-8075
#       Online_Resource: http://www.sciencemag.org/content/331/6017/578.full.pdf
#       Other_Reference_Details: 
#       Abstract: Climate variations influenced the agricultural productivity. health risk. and conflict level of preindustrial societies. Discrimination between environmental and anthropogenic impacts 
#       on past civilizations. however. remains difficult because of the paucity of high-resolution paleoclimatic evidence. We present tree ring�based reconstructions of central European summer precipitation 
#       and temperature variability over the past 2500 years. Recent warming is unprecedented. but modern hydroclimatic variations may have at times been exceeded in magnitude and duration. Wet and warm summers 
#       occurred during periods of Roman and medieval prosperity. Increased climate variability from ~250 to 600 C.E. coincided with the demise of the western Roman Empire and the turmoil of the Migration Period. 
#       Such historical data may provide a basis for counteracting the recent political and fiscal reluctance to mitigate projected climate change. 
#------------------
# Funding_Agency
#       Funding_Agency_Name: Swiss National Science Foundation
#       Grant: NCCR-Climate
#------------------------
# Funding Agency
# 	Funding_Agency_Name: German Research Foundation
#	Grant: projects PRIME (62201185) and Paleoclimatology of the Middle East (62201236)
#------------------------
# Funding Agency
# 	Funding_Agency_Name: Austrian Science Fund FWF
#	Grant: P15828. F3113-G02
#------------------------
# Funding Agency
# 	Funding_Agency_Name: l�Institut National de Recherches Arch�ologiques Pr�ventives
#	Grant:
#------------------------
# Funding Agency
# 	Funding_Agency_Name: Andrew W. Mellon Foundation
#	Grant:
#------------------------
# Funding Agency
# 	Funding_Agency_Name: European Union
#	Grant: projects MILLENNIUM (017008). ACQWA (212250). and CIRCE (036961)
#------------------
# Site_Information 
#       Site_Name: Central Europe
#       Location: Europe>Western Europe
#	Region: PAGES Euro Med 2k
#	Country: Europe
#	Northernmost_Latitude: 47
# 	Southernmost_Latitude: 47
# 	Easternmost_Longitude: 10.7
# 	Westernmost_Longitude: 10.7
# 	Elevation: 
#------------------
# Data_Collection
#	Collection_Name: Aus11
#	Earliest_Year: -500
#	Most_Recent_Year: 2006
#	Time_Unit: years AD
#	Core_Length:
#	Notes: This dataset is about Austrian Alps Tree ring data; PAGES ID. Eur_6; Correlation with temperature. positive. CRUTEM4v ; 
#---------------
# Species
#	Species_Name: Pinus cembra L.
#	Common_Name: Stone pine
#---------------
# Species
#	Species_Name: Larix decidua Mill.
#	Common_Name: European Larch
#------------------
#
# Chronology:
#
#----------------	
# Variables
#
	Year_AD 	year...AD.....N
	T_JJArecon   	Air Temperature reconstruction. MXD . . degrees Celsius.June-August . Tree ring.1901-2000..N
#
#----------------
# Data
#
Year	T_recon
1503	0.310531848
1504	0.022699795
1505	-0.205580799
1506	-0.339571582
1507	0.305569227
1508	0.31549447
1509	0.146765335
1510	0.598363902
1511	-0.597627906
1512	0.553700307
1513	0.459410497
1514	0.1616532
1515	-0.562889555
1516	0.022699795
1517	-0.344534204
1518	-0.091440502
1519	0.255943011
1520	-0.012038556
1521	-0.081515259
1522	-0.930123554
1523	-1.19810512
1524	-1.019450742
1525	-0.289945366
1526	-0.051739529
1527	-0.27009488
1528	-0.67206723
1529	-0.319721096
1530	-0.954936662
1531	-0.691917716
1532	-0.533113825
1533	-1.38172212
1534	-0.964861905
1535	-0.994637634
1536	-1.664591551
1537	-1.148478904
1538	-1.272544444
1539	-0.250244393
1540	0.216242038
1541	-0.8259085
1542	-1.391647363
1543	-1.222918228
1544	-0.994637634
1545	-1.143516283
1546	-0.815983257
1547	-0.498375474
1548	0.131877471
1549	-0.428898771
1550	-0.622441014
1551	0.206316795
1552	0.548737686
1553	0.806794009
1554	-0.433861393
1555	0.31549447
1556	0.548737686
1557	0.121952227
1558	0.260905632
1559	0.31549447
1560	0.330382335
1561	1.709991142
1562	1.42712171
1563	0.280756119
1564	0.211279416
1565	0.19142893
1566	0.424672145
1567	0.052475525
1568	0.846494982
1569	0.548737686
1570	0.489186226
1571	-0.255207015
1572	0.836569739
1573	0.464373118
1574	0.077288633
1575	0.682728469
1576	-0.374309933
1577	-1.004562878
1578	-0.448749258
1579	-1.580226984
1580	-1.356909012
1581	-1.639778443
1582	-1.212992985
1583	-0.026926421
1584	-0.399123041
1585	-0.349496825
1586	-0.091440502
1587	-0.657179365
1588	-2.374246441
1589	-1.312245417
1590	-0.870572094
1591	-1.724143011
1592	-1.500825038
1593	-1.739030876
1594	-1.8134702
1595	-1.739030876
1596	-2.939985305
1597	-2.270031388
1598	-2.49334936
1599	-2.33950809
1600	-2.404022171
1601	-3.073976088
1602	-2.825845008
1603	-2.195592063
1604	-1.6298532
1605	-1.803544956
1606	-2.255143523
1607	-2.165816334
1608	-1.897834767
1609	-2.116190118
1610	-1.282469688
1611	-0.79613277
1612	-1.421423093
1613	-0.582740041
1614	-0.146029339
1615	0.017737174
1616	0.156690579
1617	-0.602590527
1618	-0.781244905
1619	-0.205580799
1620	-0.483487609
1621	-0.121216231
1622	-0.696880338
1623	-0.667104608
1624	-0.523188582
1625	-0.359422069
1626	-1.069076959
1627	-0.150991961
1628	-2.36928382
1629	-0.632366257
1630	-1.163366769
1631	-0.930123554
1632	-1.495862417
1633	-1.674516795
1634	-1.088927445
1635	-0.319721096
1636	-0.255207015
1637	0.1616532
1638	0.598363902
1639	-1.748956119
1640	0.146765335
1641	-0.304833231
1642	-0.478524987
1643	0.280756119
1644	-0.21054342
1645	0.052475525
1646	0.151727957
1647	-1.332095904
1648	-0.731618689
1649	-0.448749258
1650	-1.178254634
1651	-1.019450742
1652	-1.252693958
1653	-0.771319662
1654	-1.610002714
1655	-0.6422915
1656	-0.443786636
1657	-0.741543932
1658	-0.781244905
1659	-0.6422915
1660	-1.153441526
1661	0.667840604
1662	-0.185730312
1663	-1.079002202
1664	0.424672145
1665	0.588438658
1666	1.074775576
1667	-0.021963799
1668	-1.188179877
1669	-0.667104608
1670	-1.22788085
1671	-0.969824526
1672	-0.781244905
1673	-0.637328879
1674	-0.989675013
1675	-2.920134818
1676	-1.426385714
1677	-2.418910036
1678	-1.853171173
1679	-0.8259085
1680	-1.307282796
1681	-0.711768203
1682	-0.681992473
1683	-0.27009488
1684	-0.121216231
1685	-1.406535228
1686	-0.369347312
1687	0.494148848
1688	-0.54800169
1689	-1.471049309
1690	-0.850721608
1691	-0.905310445
1692	-1.118703175
1693	-1.287432309
1694	-0.850721608
1695	-1.803544956
1696	-2.150928469
1697	-1.669554173
1698	-1.887909524
1699	-2.508237225
1700	-1.689404659
1701	-1.877984281
1702	-1.739030876
1703	-1.684442038
1704	-1.332095904
1705	-1.614965335
1706	-0.76635704
1707	-0.543039068
1708	-1.361871633
1709	-1.386684741
1710	-0.70184296
1711	-0.647254122
1712	-0.468599744
1713	-0.756431797
1714	-0.6422915
1715	-0.756431797
1716	-1.153441526
1717	-2.165816334
1718	-1.515712903
1719	-0.771319662
1720	0.087213876
1721	-1.793619713
1722	-0.925160932
1723	-1.664591551
1724	-0.111290988
1725	-0.761394419
1726	-0.294907988
1727	-0.146029339
1728	0.290681362
1729	0.360158065
1730	-0.051739529
1731	-0.081515259
1732	-0.964861905
1733	-0.146029339
1734	-0.339571582
1735	-0.696880338
1736	-0.021963799
1737	-0.056702151
1738	0.032625038
1739	1.258392576
1740	0.121952227
1741	-1.361871633
1742	-0.205580799
1743	-1.649703687
1744	-1.342021147
1745	-1.525638146
1746	-0.746506554
1747	-1.411497849
1748	-0.056702151
1749	-0.92019831
1750	-1.624890579
1751	-0.8259085
1752	-0.538076446
1753	-0.686955095
1754	-0.294907988
1755	-0.091440502
1756	-0.418973528
1757	0.226167281
1758	-1.302320174
1759	-0.860646851
1760	-0.39416042
1761	-0.6422915
1762	-0.945011418
1763	0.419709524
1764	0.528887199
1765	-1.19810512
1766	-0.662141987
1767	-0.11625361
1768	-1.039301229
1769	-0.265132258
1770	-1.203067742
1771	-1.416460471
1772	-1.163366769
1773	-1.049226472
1774	-0.543039068
1775	-0.126178853
1776	-0.463637122
1777	-1.188179877
1778	-0.081515259
1779	-1.6298532
1780	0.28571874
1781	0.092176498
1782	0.365120686
1783	0.136840092
1784	1.650439683
1785	0.275793497
1786	-0.081515259
1787	0.092176498
1788	0.394896416
1789	-0.275057501
1790	-0.289945366
1791	-0.007075934
1792	-0.855684229
1793	-0.503338095
1794	-0.280020123
1795	-1.168329391
1796	-0.076552637
1797	0.092176498
1798	0.647990118
1799	-0.42393615
1800	-0.42393615
1801	-1.034338607
1802	0.072326011
1803	-0.131141475
1804	-0.528151203
1805	-0.994637634
1806	-1.034338607
1807	0.211279416
1808	-0.329646339
1809	-1.649703687
1810	-2.041750794
1811	-0.726656068
1812	-0.76635704
1813	-2.458611009
1814	-1.843245929
1815	-3.098789196
1816	-3.198041628
1817	-3.138490169
1818	-3.431284844
1819	-3.426322222
1820	-3.456097952
1821	-4.031762058
1822	-2.111227496
1823	-1.863096416
1824	-1.8134702
1825	-1.555413876
1826	-1.778731848
1827	-1.267581823
1828	-1.217955607
1829	-0.989675013
1830	-1.401572606
1831	-1.342021147
1832	-1.823395443
1833	-1.431348336
1834	-0.647254122
1835	-0.806058013
1836	-2.016937686
1837	-1.461124066
1838	-1.853171173
1839	-1.178254634
1840	-0.895385202
1841	-1.004562878
1842	0.295643984
1843	-1.882946902
1844	-0.6422915
1845	-0.786207527
1846	-0.220468664
1847	-0.051739529
1848	-0.900347824
1849	-0.607553149
1850	-1.014488121
1851	-1.917685253
1852	-1.550451254
1853	-1.212992985
1854	-1.897834767
1855	-1.833320686
1856	-0.885459959
1857	-0.845758986
1858	-1.178254634
1859	-0.761394419
1860	-0.567852176
1861	0.126914849
1862	0.484223605
1863	0.732354685
1864	0.340307578
1865	-0.012038556
1866	0.032625038
1867	0.027662417
1868	0.042550282
1869	0.667840604
1870	0.866345469
1871	-0.582740041
1872	-0.602590527
1873	0.1616532
1874	1.02514936
1875	0.970560522
1876	0.255943011
1877	0.082251254
1878	-0.409048285
1879	0.107064363
1880	-0.205580799
1881	0.464373118
1882	-0.458674501
1883	0.141802714
1884	-0.384235177
1885	0.206316795
1886	-0.523188582
1887	0.335344956
1888	-0.686955095
1889	0.141802714
1890	-1.193142499
1891	-1.342021147
1892	-0.473562366
1893	-0.513263338
1894	-0.438824014
1895	-0.647254122
1896	-0.92019831
1897	-1.183217256
1898	-1.173292012
1899	-1.158404147
1900	-0.662141987
1901	-0.577777419
1902	-0.627403635
1903	-0.141066718
1904	1.040037225
1905	0.370083308
1906	-0.662141987
1907	-0.091440502
1908	0.652952739
1909	-0.329646339
1910	-0.731618689
1911	-0.146029339
1912	-0.046776907
1913	-2.284919252
1914	-1.361871633
1915	-1.361871633
1916	-1.803544956
1917	-0.250244393
1918	-1.664591551
1919	-1.287432309
1920	-1.892872145
1921	-0.493412852
1922	-0.667104608
1923	-0.557926933
1924	0.112026984
1925	-0.508300717
1926	-1.649703687
1927	0.082251254
1928	0.290681362
1929	0.275793497
1930	-0.36438469
1931	0.846494982
1932	0.355195443
1933	-0.677029852
1934	-0.686955095
1935	0.196391551
1936	-0.076552637
1937	-0.170842448
1938	0.464373118
1939	0.131877471
1940	-0.607553149
1941	-0.498375474
1942	-0.592665284
1943	0.141802714
1944	0.250980389
1945	-0.101365745
1946	0.31549447
1947	0.896121198
1948	-0.890422581
1949	0.757167793
1950	0.940784793
1951	1.615701331
1952	1.615701331
1953	0.156690579
1954	0.072326011
1955	-0.622441014
1956	-1.128628418
1957	-1.376759498
1958	0.141802714
1959	-0.696880338
1960	-0.860646851
1961	-0.959899283
1962	-0.260169636
1963	-1.083964823
1964	-0.791170148
1965	-1.148478904
1966	-0.989675013
1967	-0.021963799
1968	-0.170842448
1969	0.980485765
1970	0.826644496
1971	1.049962468
1972	-0.36438469
1973	-0.736581311
1974	-0.791170148
1975	-2.235293036
1976	-0.612515771
1977	-0.716730824
1978	-0.806058013
1979	-0.404085663
1980	-0.686955095
1981	-0.741543932
1982	1.044999846
1983	0.975523144
1984	-0.007075934
1985	0.533849821
1986	0.424672145
1987	0.28571874
1988	1.322906656
1989	-0.031889042
1990	-0.061664772
1991	0.652952739
1992	0.846494982
1993	1.104551306
1994	1.963084844
1995	1.834056682
1996	0.032625038
1997	-0.066627394
1998	2.687627599
1999	1.27328044
2000	1.630589196
2001	2.896057706
2002	2.126851357
2003	4.007684946
